"[0.34389087557792664, 0.7521186470985413, 0.0]","[0.28714635968208313, 0.7148807644844055, -0.013126286678016186]","[0.2523927092552185, 0.6440801024436951, -0.019760003313422203]","[0.24305149912834167, 0.5737677812576294, -0.028095033019781113]","[0.2329450398683548, 0.5159193277359009, -0.03684832528233528]","[0.27945590019226074, 0.5529232025146484, -0.0008267186931334436]","[0.26818734407424927, 0.46773967146873474, -0.01448451541364193]","[0.26314979791641235, 0.41683530807495117, -0.024540765210986137]","[0.25938284397125244, 0.37082743644714355, -0.031561240553855896]","[0.31287699937820435, 0.5433311462402344, -0.009141354821622372]","[0.3010430335998535, 0.4522029757499695, -0.021655699238181114]","[0.29144859313964844, 0.39403465390205383, -0.03333481773734093]","[0.28209933638572693, 0.34481799602508545, -0.042492400854825974]","[0.3455149531364441, 0.5488523244857788, -0.0213774461299181]","[0.33634519577026367, 0.4629198908805847, -0.03676099330186844]","[0.3279428482055664, 0.41004085540771484, -0.04809042811393738]","[0.3184034526348114, 0.36291563510894775, -0.0558963268995285]","[0.3809680938720703, 0.5674900412559509, -0.036043278872966766]","[0.3794885575771332, 0.4986823797225952, -0.04994324967265129]","[0.37692004442214966, 0.4547569155693054, -0.05801711603999138]","[0.3733963072299957, 0.41245684027671814, -0.06346448510885239]"
"[0.37641674280166626, 0.7623307704925537, 0.0]","[0.32031887769699097, 0.7239436507225037, -0.012427018955349922]","[0.28796717524528503, 0.6541704535484314, -0.01898823119699955]","[0.2793518900871277, 0.5840240120887756, -0.027416745200753212]","[0.2687213122844696, 0.5241444706916809, -0.03599288687109947]","[0.315107524394989, 0.5640961527824402, 0.00027317076455801725]","[0.3031718134880066, 0.47979792952537537, -0.01342941727489233]","[0.29742860794067383, 0.42999210953712463, -0.023568281903862953]","[0.29351091384887695, 0.3849039673805237, -0.030431091785430908]","[0.346436470746994, 0.5555434823036194, -0.00806406605988741]","[0.3351640999317169, 0.4656083583831787, -0.020876731723546982]","[0.32651177048683167, 0.40914618968963623, -0.03243713080883026]","[0.3189869821071625, 0.35973626375198364, -0.04113150015473366]","[0.3770517110824585, 0.5604003667831421, -0.02031887136399746]","[0.36926835775375366, 0.4749281406402588, -0.03584717959165573]","[0.36169692873954773, 0.4235859513282776, -0.046803660690784454]","[0.35415929555892944, 0.377686083316803, -0.05400916561484337]","[0.41018056869506836, 0.5776271224021912, -0.03498808667063713]","[0.4091661274433136, 0.5089117884635925, -0.04875757545232773]","[0.4074600636959076, 0.4643566906452179, -0.0566684752702713]","[0.40600353479385376, 0.42200469970703125, -0.061800267547369]"
"[0.43723025918006897, 0.7622940540313721, 0.0]","[0.38397520780563354, 0.726690948009491, -0.013360940851271152]","[0.35185614228248596, 0.6573482751846313, -0.02018781751394272]","[0.3431395888328552, 0.5883965492248535, -0.028589919209480286]","[0.33208167552948, 0.5299622416496277, -0.03718368336558342]","[0.3809370696544647, 0.5649645924568176, -0.0005161722656339407]","[0.3700896203517914, 0.48258155584335327, -0.014428779482841492]","[0.36471065878868103, 0.43232184648513794, -0.025017086416482925]","[0.36124756932258606, 0.3866845369338989, -0.03232744336128235]","[0.411709725856781, 0.5567383170127869, -0.008463437668979168]","[0.4020371437072754, 0.4680095911026001, -0.021440517157316208]","[0.39375200867652893, 0.41174235939979553, -0.033598728477954865]","[0.38693177700042725, 0.36272305250167847, -0.042893946170806885]","[0.44193267822265625, 0.5624740123748779, -0.020391497761011124]","[0.43539944291114807, 0.47815999388694763, -0.03626444190740585]","[0.428066611289978, 0.42725223302841187, -0.04812324047088623]","[0.4206264615058899, 0.3815130293369293, -0.05598629638552666]","[0.47503024339675903, 0.58073890209198, -0.03473767265677452]","[0.4756782054901123, 0.5132929086685181, -0.04903561994433403]","[0.4746299982070923, 0.4693984389305115, -0.05770808085799217]","[0.4733656048774719, 0.427290678024292, -0.06341462582349777]"
"[0.4698374569416046, 0.7690547704696655, 0.0]","[0.42314499616622925, 0.7217571139335632, -0.004917663522064686]","[0.40048453211784363, 0.6431519389152527, -0.009843319654464722]","[0.39429035782814026, 0.5772901773452759, -0.018124448135495186]","[0.38636839389801025, 0.5200655460357666, -0.026691116392612457]","[0.43272730708122253, 0.5605681538581848, 0.004176323767751455]","[0.42343100905418396, 0.4796254634857178, -0.010372437536716461]","[0.4161381721496582, 0.4310821294784546, -0.021576154977083206]","[0.4105384051799774, 0.3881532847881317, -0.029143262654542923]","[0.45637375116348267, 0.5593770146369934, -0.008595784194767475]","[0.446219801902771, 0.47145596146583557, -0.02168470248579979]","[0.4382651746273041, 0.4143999218940735, -0.03359532356262207]","[0.431132972240448, 0.3652012348175049, -0.04298530891537666]","[0.48103588819503784, 0.5711023211479187, -0.024699261412024498]","[0.4726480543613434, 0.4868399500846863, -0.0390615351498127]","[0.46502745151519775, 0.4334096908569336, -0.04939757660031319]","[0.45742401480674744, 0.3852890729904175, -0.05691720172762871]","[0.5071450471878052, 0.5951482653617859, -0.0427275188267231]","[0.5023753643035889, 0.5286485552787781, -0.054808616638183594]","[0.49487173557281494, 0.4843335449695587, -0.061475321650505066]","[0.4880431294441223, 0.4429418444633484, -0.06650064140558243]"
"[0.48466789722442627, 0.773097038269043, 0.0]","[0.4393972158432007, 0.7261593341827393, -0.005632760934531689]","[0.41760265827178955, 0.6477912664413452, -0.011172400787472725]","[0.4124908447265625, 0.5803940892219543, -0.019912991672754288]","[0.40627479553222656, 0.5226293802261353, -0.029113400727510452]","[0.4473670721054077, 0.5683940649032593, 0.0017235378036275506]","[0.43558016419410706, 0.4862876534461975, -0.013772769831120968]","[0.426656574010849, 0.4381036162376404, -0.024939272552728653]","[0.4196688234806061, 0.3953476548194885, -0.0324794240295887]","[0.47074416279792786, 0.5657636523246765, -0.011441722512245178]","[0.4586928188800812, 0.4756651222705841, -0.02533743716776371]","[0.4488477110862732, 0.4183278977870941, -0.036795277148485184]","[0.4402151107788086, 0.3684212863445282, -0.04578588157892227]","[0.4948706328868866, 0.576915442943573, -0.028077103197574615]","[0.4864156246185303, 0.490401029586792, -0.043412841856479645]","[0.4771741032600403, 0.4360922574996948, -0.05368230864405632]","[0.4683556854724884, 0.38756805658340454, -0.061049934476614]","[0.5202780365943909, 0.600883960723877, -0.046680748462677]","[0.5164797902107239, 0.5328790545463562, -0.05990907922387123]","[0.5096192955970764, 0.48589208722114563, -0.0671633630990982]","[0.5033265948295593, 0.442693293094635, -0.07247811555862427]"
"[0.49571362137794495, 0.7578312158584595, 0.0]","[0.45236220955848694, 0.7102181315422058, 0.0016691036289557815]","[0.4359995126724243, 0.6317781209945679, -0.0011735187144950032]","[0.4338846504688263, 0.5692763328552246, -0.008619608357548714]","[0.4307515621185303, 0.5141584277153015, -0.016587520018219948]","[0.46148303151130676, 0.5547336935997009, 0.00837235152721405]","[0.45461636781692505, 0.4737386703491211, -0.005903282202780247]","[0.449018657207489, 0.42384910583496094, -0.016987394541502]","[0.44564303755760193, 0.3803718686103821, -0.024569153785705566]","[0.4802744686603546, 0.5537233352661133, -0.007924340665340424]","[0.4715058207511902, 0.4644973874092102, -0.020836785435676575]","[0.4658486247062683, 0.40524232387542725, -0.032191261649131775]","[0.46278131008148193, 0.35464492440223694, -0.0412675179541111]","[0.5007141828536987, 0.5660067796707153, -0.02704250067472458]","[0.4934862554073334, 0.47980839014053345, -0.04088488966226578]","[0.4868001341819763, 0.4241647720336914, -0.05049120634794235]","[0.4819242060184479, 0.37624499201774597, -0.057823289185762405]","[0.5224851369857788, 0.5918332934379578, -0.047561366111040115]","[0.5169482231140137, 0.5274814367294312, -0.05903688073158264]","[0.5084894299507141, 0.48306718468666077, -0.06510700285434723]","[0.5025292038917542, 0.4436264634132385, -0.07000218331813812]"
"[0.5612325668334961, 0.7695058584213257, 0.0]","[0.510151207447052, 0.7356014251708984, -0.019726403057575226]","[0.47558918595314026, 0.6654201745986938, -0.029705524444580078]","[0.4644026756286621, 0.5955816507339478, -0.04006585851311684]","[0.4524463415145874, 0.5366488695144653, -0.05107763037085533]","[0.5045623779296875, 0.5674710869789124, -0.009844377636909485]","[0.4941631853580475, 0.47769635915756226, -0.026137957349419594]","[0.4902876317501068, 0.4226595163345337, -0.03796139359474182]","[0.4879990518093109, 0.37392038106918335, -0.046265870332717896]","[0.5376902222633362, 0.5580804347991943, -0.015963532030582428]","[0.5280529260635376, 0.4607188105583191, -0.03117767721414566]","[0.5202689170837402, 0.39811593294143677, -0.04438748210668564]","[0.5132847428321838, 0.3457830548286438, -0.054639462381601334]","[0.5696651935577393, 0.5657234787940979, -0.026363184675574303]","[0.562249481678009, 0.4738486409187317, -0.044645316898822784]","[0.5548833012580872, 0.4163404107093811, -0.05810670182108879]","[0.5467406511306763, 0.3652808368206024, -0.06722090393304825]","[0.6039042472839355, 0.5871849060058594, -0.039495065808296204]","[0.6040666103363037, 0.5145974159240723, -0.05609971657395363]","[0.6037902235984802, 0.46700775623321533, -0.06614363193511963]","[0.6030998826026917, 0.42156097292900085, -0.07290472835302353]"
"[0.5654247999191284, 0.7682781219482422, 0.0]","[0.5147717595100403, 0.7340348958969116, -0.019957197830080986]","[0.48012590408325195, 0.663905918598175, -0.03059854358434677]","[0.46872854232788086, 0.594039261341095, -0.041719552129507065]","[0.4558195173740387, 0.5350260138511658, -0.053582239896059036]","[0.5090560913085938, 0.5645411014556885, -0.011509289965033531]","[0.49845343828201294, 0.47442707419395447, -0.02862625941634178]","[0.49414968490600586, 0.4188375473022461, -0.041031334549188614]","[0.4911321997642517, 0.3694074749946594, -0.049745455384254456]","[0.5416468381881714, 0.5547114014625549, -0.018009411171078682]","[0.5319967269897461, 0.45643526315689087, -0.03400418907403946]","[0.5239049792289734, 0.393550843000412, -0.04759800806641579]","[0.5163573622703552, 0.3409213423728943, -0.05815361812710762]","[0.5731531381607056, 0.5621005892753601, -0.028728680685162544]","[0.5654418468475342, 0.4694841802120209, -0.04760993272066116]","[0.5576168894767761, 0.41159337759017944, -0.06140047684311867]","[0.5487724542617798, 0.3599531352519989, -0.07082986831665039]","[0.6068471670150757, 0.5837700366973877, -0.04219450429081917]","[0.6069740056991577, 0.5115277767181396, -0.059065379202365875]","[0.6058618426322937, 0.4644125699996948, -0.06915447115898132]","[0.603979766368866, 0.41966375708580017, -0.07607816159725189]"
"[0.572363018989563, 0.7662469744682312, 0.0]","[0.5210997462272644, 0.7318838834762573, -0.019557055085897446]","[0.4856656491756439, 0.6629812717437744, -0.030012082308530807]","[0.47386860847473145, 0.594120979309082, -0.04110046476125717]","[0.4604911208152771, 0.5364062190055847, -0.05283771827816963]","[0.5136558413505554, 0.5611189603805542, -0.010081533342599869]","[0.502269446849823, 0.47145676612854004, -0.02665385603904724]","[0.49751588702201843, 0.4162711501121521, -0.0387747585773468]","[0.4942800998687744, 0.36632058024406433, -0.04732874035835266]","[0.5458849668502808, 0.5507273077964783, -0.016776718199253082]","[0.5351482033729553, 0.45278751850128174, -0.0319654643535614]","[0.5265019536018372, 0.3904944360256195, -0.04517677426338196]","[0.518536388874054, 0.3375350832939148, -0.05553334206342697]","[0.5768067836761475, 0.5575198531150818, -0.02776775322854519]","[0.5685731172561646, 0.46573835611343384, -0.04585064947605133]","[0.560566246509552, 0.408708781003952, -0.059280358254909515]","[0.5515791773796082, 0.35728156566619873, -0.06854751706123352]","[0.610060453414917, 0.5786851048469543, -0.04157046973705292]","[0.6095407009124756, 0.5067412257194519, -0.05776723101735115]","[0.6085566878318787, 0.45995810627937317, -0.06761325895786285]","[0.60670405626297, 0.4151040315628052, -0.07442629337310791]"
"[0.5806941986083984, 0.7647629976272583, 0.0]","[0.5283663868904114, 0.7296515107154846, -0.01813049428164959]","[0.49223819375038147, 0.6606251001358032, -0.028014155104756355]","[0.47987326979637146, 0.5919861793518066, -0.03885874152183533]","[0.46679797768592834, 0.5342617630958557, -0.0502203106880188]","[0.5201754570007324, 0.5577611923217773, -0.008247938938438892]","[0.5079855918884277, 0.4685527980327606, -0.02450810745358467]","[0.5026529431343079, 0.4131912291049957, -0.03649815544486046]","[0.4989272952079773, 0.3633041977882385, -0.04495958983898163]","[0.5523151159286499, 0.5471436381340027, -0.015643855556845665]","[0.5411457419395447, 0.4497515559196472, -0.03058052621781826]","[0.5320943593978882, 0.3881373405456543, -0.04362352564930916]","[0.5236983895301819, 0.3359530568122864, -0.05382079631090164]","[0.5835047364234924, 0.5534473061561584, -0.027247510850429535]","[0.5748293399810791, 0.46176421642303467, -0.045007094740867615]","[0.566277027130127, 0.4053457975387573, -0.05798151716589928]","[0.5567751526832581, 0.3548557162284851, -0.06691814213991165]","[0.6172076463699341, 0.5739924311637878, -0.041635408997535706]","[0.6163343191146851, 0.5014525055885315, -0.057442452758550644]","[0.6146403551101685, 0.45389795303344727, -0.0669470876455307]","[0.6120082139968872, 0.40887540578842163, -0.07352875173091888]"
"[0.587164044380188, 0.7619112730026245, 0.0]","[0.5349370241165161, 0.7275000214576721, -0.01858915388584137]","[0.49838539958000183, 0.6590520143508911, -0.028780939057469368]","[0.4858129024505615, 0.5902998447418213, -0.03991415351629257]","[0.47309109568595886, 0.5324445962905884, -0.051628973335027695]","[0.5261263251304626, 0.5542723536491394, -0.008989083580672741]","[0.5140190720558167, 0.46529558300971985, -0.02577361837029457]","[0.5085895657539368, 0.40971723198890686, -0.03814350813627243]","[0.504558801651001, 0.3593016266822815, -0.04685204103589058]","[0.558178186416626, 0.5429219603538513, -0.016510967165231705]","[0.5474514365196228, 0.4452827572822571, -0.031944070011377335]","[0.538257896900177, 0.3836382329463959, -0.0452813096344471]","[0.5294467210769653, 0.33127161860466003, -0.055695656687021255]","[0.5893315076828003, 0.5488842129707336, -0.028314976021647453]","[0.5810413956642151, 0.456707626581192, -0.04654185101389885]","[0.5723743438720703, 0.39967453479766846, -0.05982412025332451]","[0.5624975562095642, 0.34842079877853394, -0.06899444013834]","[0.6231480836868286, 0.5692814588546753, -0.04295056685805321]","[0.6229393482208252, 0.4965023398399353, -0.05908510461449623]","[0.6212478876113892, 0.4485522508621216, -0.06878705322742462]","[0.6183361411094666, 0.40298032760620117, -0.0755470022559166]"
